"id","book_id","best_book_id","work_id","books_count","isbn","title","language_code","average_rating","ratings_count","work_ratings_count","work_text_reviews_count","image_url","small_image_url","created_at","updated_at","label","isbn13"
4115,"251762","251762","2482870",33,"385498802","Bee Season","eng","3.55","21160","22184","1484","https://images.gr-assets.com/books/1371912051m/251762.jpg","https://images.gr-assets.com/books/1371912051s/251762.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4116,"182012","182012","2392798",72,"60567112","Indelible","eng","4.19","20930","23634","685","https://images.gr-assets.com/books/1299703450m/182012.jpg","https://images.gr-assets.com/books/1299703450s/182012.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4117,"236208","236208","4536973",43,"425098648","Night Chills","en-US","3.86","20424","20815","252","https://images.gr-assets.com/books/1308460533m/236208.jpg","https://images.gr-assets.com/books/1308460533s/236208.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4118,"29254","29254","29717",14,"517543052","Be Here Now","en-US","4.27","18275","18669","598","https://images.gr-assets.com/books/1369858407m/29254.jpg","https://images.gr-assets.com/books/1369858407s/29254.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",8,"9.78E+12"
4119,"6530","6530","2503909",74,"425204200","Trace","eng","3.76","23287","25347","731","https://images.gr-assets.com/books/1310723816m/6530.jpg","https://images.gr-assets.com/books/1310723816s/6530.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4120,"1279686","1279686","1272275",67,"440243904","Genghis: Birth of an Empire","en-US","4.34","16498","20307","1169","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4121,"291354","291354","1964392",20,"345373529","The Ruby Knight","eng","3.96","24586","25848","198","https://images.gr-assets.com/books/1487687688m/291354.jpg","https://images.gr-assets.com/books/1487687688s/291354.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4122,"32638","32638","1083086",47,"60177241","The Thief of Always","eng","4.18","19799","22200","1275","https://images.gr-assets.com/books/1309239541m/32638.jpg","https://images.gr-assets.com/books/1309239541s/32638.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4123,"715791","715791","702043",47,"553589385","Kiss of Crimson","en-US","4.17","31897","34621","1147","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4124,"2653622","2653622","2435685",22,"345497627","The Keepsake","en-US","4.09","21829","26326","1397","https://images.gr-assets.com/books/1320502170m/2653622.jpg","https://images.gr-assets.com/books/1320502170s/2653622.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4125,"3585344","3585344","3627605",26,"1416580948","Kiss of a Demon King","eng","4.35","31111","33311","1131","https://images.gr-assets.com/books/1357612809m/3585344.jpg","https://images.gr-assets.com/books/1357612809s/3585344.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4126,"478951","478951","3898723",29,"553813153","The Bonehunters","eng","4.42","20359","22668","603","https://images.gr-assets.com/books/1399934281m/478951.jpg","https://images.gr-assets.com/books/1399934281s/478951.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4127,"10098912","10098912","14996005",14,"9380658674","Chanakya's Chant","eng","3.68","15474","17270","1119","https://images.gr-assets.com/books/1327939570m/10098912.jpg","https://images.gr-assets.com/books/1327939570s/10098912.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.79E+12"
4128,"12467","12467","2223651",88,"312265050","The Naked and the Dead","eng","3.94","18912","19912","641","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
4129,"11720382","11720382","16668559",50,"525952764","Catch Me","eng","4.17","21486","24035","1628","https://images.gr-assets.com/books/1325628802m/11720382.jpg","https://images.gr-assets.com/books/1325628802s/11720382.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4130,"35100","35100","35039",23,"019516895X","Battle Cry of Freedom","eng","4.32","19132","20326","890","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",6,"9.78E+12"
4131,"37739","37739","2630133",45,"330398059","Blubber","en-GB","3.78","25402","27462","961","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4132,"7954556","7954556","7087991",21,"61783196","One Grave at a Time (Night Huntress, #6)","eng","4.25","34506","37594","1971","https://images.gr-assets.com/books/1315175727m/7954556.jpg","https://images.gr-assets.com/books/1315175727s/7954556.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4133,"9897164","9897164","14789350",21,"1937053164","Apollyon","eng","4.4","31942","34041","2255","https://images.gr-assets.com/books/1350101819m/9897164.jpg","https://images.gr-assets.com/books/1350101819s/9897164.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4134,"6202661","6202661","6383161",38,"7288387","I Heart New York","en-US","3.84","19491","20465","955","https://images.gr-assets.com/books/1276963692m/6202661.jpg","https://images.gr-assets.com/books/1276963692s/6202661.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4135,"2213324","2213324","2219112",32,"545040523","Airhead","eng","3.77","32457","34101","2002","https://images.gr-assets.com/books/1260574610m/2213324.jpg","https://images.gr-assets.com/books/1260574610s/2213324.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4136,"25190","25190","1020573",48,"452281458","Beauty's Release (Sleeping Beauty, #3)","eng","3.71","22424","24040","652","https://images.gr-assets.com/books/1167595462m/25190.jpg","https://images.gr-assets.com/books/1167595462s/25190.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4137,"3389671","3389671","3429537",29,"152063846","Jessica's Guide to Dating on the Dark Side","en-US","3.85","32763","35481","2799","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4138,"26596","26596","175882",6,"871401525","E.E. Cummings: Complete Poems 1904-1962","eng","4.35","18662","18814","196","https://images.gr-assets.com/books/1355093052m/26596.jpg","https://images.gr-assets.com/books/1355093052s/26596.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
4139,"20663702","25189315","39962326",23,"393240231","Smoke Gets in Your Eyes: And Other Lessons from the Crematory","eng","4.04","10979","21669","3029","https://images.gr-assets.com/books/1416181987m/20663702.jpg","https://images.gr-assets.com/books/1416181987s/20663702.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",4,"9.78E+12"
4140,"7096123","7096123","7353253",47,"399156585","The Rembrandt Affair","eng","4.26","18957","21773","1173","https://images.gr-assets.com/books/1360176576m/7096123.jpg","https://images.gr-assets.com/books/1360176576s/7096123.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4141,"373915","373915","1049073",63,"61147974","20th Century Ghosts","en-US","3.95","21987","24783","1803","https://images.gr-assets.com/books/1388224829m/373915.jpg","https://images.gr-assets.com/books/1388224829s/373915.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4142,"6819","6819","1094555",45,"375724508","Ghostwritten","eng","4.06","17900","21178","1868","https://images.gr-assets.com/books/1320415093m/6819.jpg","https://images.gr-assets.com/books/1320415093s/6819.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4143,"8709528","8709528","18752344",27,"159514322X","The Ruby Circle","eng","4.22","29260","32890","4043","https://images.gr-assets.com/books/1409815340m/8709528.jpg","https://images.gr-assets.com/books/1409815340s/8709528.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4144,"5983694","5983694","6157354",25,"316114278","Where the Mountain Meets the Moon","eng","4.24","24371","25678","3364","https://images.gr-assets.com/books/1344265026m/5983694.jpg","https://images.gr-assets.com/books/1344265026s/5983694.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4145,"125190","125190","231599",60,"087923573X","Swallows and Amazons","eng","3.98","21716","23051","712","https://images.gr-assets.com/books/1277148503m/125190.jpg","https://images.gr-assets.com/books/1277148503s/125190.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4146,"9442157","9442157","14326785",17,"1402245793","Rock Hard","eng","4.11","35676","37208","1837","https://images.gr-assets.com/books/1295759548m/9442157.jpg","https://images.gr-assets.com/books/1295759548s/9442157.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4147,"1407874","1407874","1436777",7,"9793062924","Sang Pemimpi","ind","4.09","12998","13505","1148","https://images.gr-assets.com/books/1489733383m/1407874.jpg","https://images.gr-assets.com/books/1489733383s/1407874.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.79E+12"
4148,"28116","28116","197064",32,"743250621","The Know-It-All: One Man's Humble Quest to Become the Smartest Person in the World","eng","3.77","22226","23256","2358","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",3,"9.78E+12"
4149,"126807","126807","122117",37,"1400047463","The Double Bind","eng","3.62","22067","23773","3551","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4150,"23553419","23553419","42439923",53,"7563035","The Ice Twins","eng","3.68","16718","23228","3015","https://images.gr-assets.com/books/1415872674m/23553419.jpg","https://images.gr-assets.com/books/1415872674s/23553419.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4151,"17899696","17899696","24162053",36,"1455549002","The Edge of Always","eng","4.02","17532","33118","2993","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4152,"2873","2873","1294261",60,"452284449","The Virgin Blue","eng","3.65","23484","24715","1554","https://images.gr-assets.com/books/1395581883m/2873.jpg","https://images.gr-assets.com/books/1395581883s/2873.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4153,"15797397","15797397","21520265",39,"1400069807","Salt Sugar Fat: How the Food Giants Hooked Us","eng","3.98","18542","20455","2615","https://images.gr-assets.com/books/1361919312m/15797397.jpg","https://images.gr-assets.com/books/1361919312s/15797397.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",4,"9.78E+12"
4154,"225038","225038","1441544",34,"152020683","Half Magic","en-US","3.94","28580","29719","1264","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4155,"10790516","10790516","15702803",31,"1439136823","Lothaire","eng","4.43","30304","33113","2239","https://images.gr-assets.com/books/1366322959m/10790516.jpg","https://images.gr-assets.com/books/1366322959s/10790516.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4156,"7090785","7090785","7346955",22,"1594744548","Dawn of the Dreadfuls (Pride and Prejudice and Zombies, #0.5)","eng","3.47","20207","20837","863","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4157,"29519514","29519514","49812102",18,"1682305031","Broken prince","eng","4.11","21901","27170","3523","https://images.gr-assets.com/books/1464248584m/29519514.jpg","https://images.gr-assets.com/books/1464248584s/29519514.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4158,"7180727","7180727","7192827",46,"553807242","Live To Tell","eng","4.18","21984","24553","1408","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4159,"368916","368916","938626",64,"140143505","84, Charing Cross Road","eng","4.19","26899","29517","4095","https://images.gr-assets.com/books/1287338794m/368916.jpg","https://images.gr-assets.com/books/1287338794s/368916.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
4160,"14572","14572","870836",43,"553351397","Peace Is Every Step: The Path of Mindfulness in Everyday Life","eng","4.34","19152","19516","890","https://images.gr-assets.com/books/1320544155m/14572.jpg","https://images.gr-assets.com/books/1320544155s/14572.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",8,"9.78E+12"
4161,"6686671","6686671","6882002",15,NULL,"電撃デイジー 1","ind","4.3","20880","22132","352","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.79E+12"
4162,"29868610","29868610","45352758",19,"1501117203","Scrappy Little Nobody","eng","3.91","28719","32610","4278","https://images.gr-assets.com/books/1469410391m/29868610.jpg","https://images.gr-assets.com/books/1469410391s/29868610.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",2,"9.78E+12"
4163,"7307795","7307795","8761083",16,"385608020","Started Early, Took My Dog","eng","3.89","21662","25434","2639","https://images.gr-assets.com/books/1273446011m/7307795.jpg","https://images.gr-assets.com/books/1273446011s/7307795.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4164,"107032","107032","103163",19,"930289447","Batman: A Death in the Family","eng","4.05","19765","20023","371","https://images.gr-assets.com/books/1327940363m/107032.jpg","https://images.gr-assets.com/books/1327940363s/107032.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4165,"16085517","16085517","21887216",51,"1400069599","TransAtlantic","eng","3.81","18065","20041","2927","https://images.gr-assets.com/books/1367929787m/16085517.jpg","https://images.gr-assets.com/books/1367929787s/16085517.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4166,"6871616","6871616","7096800",27,"61783161","Eternal Kiss of Darkness","en-GB","4.21","31967","34951","1722","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4167,"129117","129117","2896642",50,"743571355","The Spellman Files","eng","3.88","23788","27806","3326","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4168,"32626","32626","1913322",25,"425165582","Books of Blood: Volumes 1-3","eng","4.16","20228","20929","452","https://images.gr-assets.com/books/1306747123m/32626.jpg","https://images.gr-assets.com/books/1306747123s/32626.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
